BaseID	Medical care	Hotel	Business affairs	Life service	Transportation hub	Culture	Sports	Residence	Entertainment and leisure	Scenic spot	Government	Factory	Shopping	Restaurant	Education	Landmark	Other
383	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1
384	2	0	3	3	0	0	2	10	1	0	1	0	6	3	2	0	0
385	0	0	5	2	0	0	0	14	4	0	0	0	2	4	1	1	3
386	1	2	10	0	0	1	0	5	0	0	7	0	0	2	0	0	2
387	0	2	2	0	0	0	2	2	0	0	0	0	4	0	0	0	0
388	0	2	1	2	0	0	0	69	0	0	2	0	6	4	5	1	5
389	0	2	0	0	0	0	0	9	1	0	1	0	1	2	3	0	1
390	1	3	1	0	0	0	0	22	0	1	0	0	5	2	3	0	1
391	1	1	1	3	0	0	0	25	0	0	1	0	11	9	2	0	2
392	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
393	0	0	8	0	0	0	0	2	0	0	4	0	2	2	0	0	0
394	0	0	4	2	0	0	0	17	1	0	1	0	1	1	0	1	1
395	0	3	1	1	0	0	0	11	1	0	1	1	10	1	0	0	0
396	0	0	0	0	0	0	1	7	0	0	2	0	1	0	1	0	2
397	0	2	8	0	0	0	6	2	0	0	0	0	0	9	0	0	0
398	0	0	2	2	0	0	0	13	0	0	2	0	14	0	0	0	0
399	2	3	8	3	0	0	0	7	1	0	2	2	3	1	0	2	3
400	0	6	25	3	0	2	2	2	5	0	2	0	23	17	0	0	0
401	0	2	0	0	0	0	0	5	2	0	50	0	1	0	0	0	0
402	0	1	3	0	0	0	0	6	0	0	1	0	0	0	1	1	0
403	0	1	0	0	0	3	1	3	0	0	1	0	0	1	3	0	0
404	0	1	1	3	0	0	1	6	0	0	0	0	2	2	0	0	0
405	5	0	12	0	0	0	0	23	0	0	1	1	0	0	1	0	4
406	2	1	2	1	0	0	0	16	1	1	8	1	11	0	0	0	0
407	0	0	1	0	0	0	0	15	0	0	0	0	0	1	2	0	1
408	2	0	2	1	0	0	0	12	0	0	0	0	0	0	1	0	0
409	0	2	3	1	0	0	0	86	0	0	4	0	8	1	5	0	1
410	4	1	3	3	0	0	0	31	1	1	2	0	17	22	4	0	0
411	9	0	3	1	0	0	1	33	0	0	1	0	16	27	2	0	2
412	0	4	16	0	0	0	0	38	2	0	4	3	7	4	0	0	0
413	0	0	9	0	0	3	10	0	0	3	0	0	1	1	3	0	1
414	0	4	5	0	0	1	1	15	0	0	0	0	0	0	1	0	1
415	0	1	1	0	0	0	0	13	0	4	0	0	1	0	1	0	2
416	0	0	2	1	0	0	0	5	0	1	0	1	0	2	0	0	0
417	0	1	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0
418	1	1	4	0	0	0	2	32	1	0	0	0	6	3	1	0	1
419	0	0	0	0	0	0	0	9	0	0	2	0	0	2	0	0	0
420	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
422	0	4	4	0	1	6	4	2	0	1	1	0	0	0	0	0	2
423	0	0	1	3	0	0	0	19	0	0	1	0	5	1	5	0	0
424	0	0	5	0	0	0	0	10	0	0	2	2	0	0	1	0	0
425	3	6	20	7	2	8	6	8	0	0	16	6	5	5	4	0	1
426	1	0	2	0	0	0	0	2	0	0	1	0	0	2	0	0	0
427	0	5	2	5	0	0	1	3	1	0	1	0	7	9	3	0	1
428	0	0	11	0	0	0	1	7	1	0	0	0	0	0	0	0	0
429	0	1	1	0	0	0	0	4	1	0	0	0	1	5	0	0	1
430	1	0	0	0	0	1	0	30	0	0	1	0	8	11	1	1	0
431	3	2	23	6	0	5	1	37	1	2	14	6	20	15	16	0	4
432	0	0	0	0	0	0	0	2	0	0	1	0	2	0	3	1	1
433	0	1	6	1	1	0	5	17	0	0	0	0	6	3	0	0	2
434	0	0	1	0	0	1	0	15	1	0	1	0	3	0	0	1	3
435	0	0	3	0	0	0	8	1	1	3	1	0	2	1	1	0	1
436	0	8	5	0	0	0	0	13	0	0	3	2	1	4	0	0	1
437	0	1	2	0	0	0	1	1	0	0	1	0	0	0	0	0	1
438	0	0	2	0	1	0	0	6	0	0	0	0	0	0	0	0	2
439	0	0	2	4	0	0	1	1	0	0	2	0	7	2	0	0	1
440	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
441	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
442	0	0	1	0	0	1	0	5	0	0	0	0	1	2	0	0	0
443	1	2	2	0	0	2	1	18	2	0	1	0	4	7	0	0	3
444	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0
445	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
446	1	2	3	3	1	0	0	16	0	0	1	2	1	4	1	0	1
447	0	0	2	0	0	0	0	6	0	0	0	0	2	0	1	0	1
448	1	0	2	3	0	0	0	41	0	0	1	0	6	4	6	0	1
449	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0
450	0	2	0	0	1	0	1	40	1	2	5	1	5	4	1	0	1
451	0	4	6	0	0	0	4	18	0	0	4	0	0	0	0	0	2
452	0	0	4	0	0	0	0	16	0	0	2	0	0	0	6	0	0
453	0	0	0	2	0	0	0	9	0	0	2	0	0	0	2	0	1
454	0	0	2	0	0	0	0	3	2	0	1	0	4	8	1	0	1
455	0	0	0	0	0	0	0	6	2	2	0	0	0	2	0	0	0
456	0	0	0	0	0	0	0	6	0	0	2	0	2	0	0	0	0
457	0	0	2	0	0	0	0	8	0	2	0	0	1	0	0	0	0
458	0	0	5	0	0	0	1	8	0	0	2	2	3	0	0	1	0
459	0	1	7	0	0	0	0	8	0	0	0	0	5	1	1	0	0
460	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0
461	0	0	1	1	0	0	0	3	1	0	0	0	1	0	1	0	1
462	0	0	5	0	0	0	0	1	1	0	0	0	1	2	0	0	0
463	1	2	1	0	0	0	0	13	2	0	0	0	3	11	6	0	2
464	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0
465	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	1
466	3	4	0	0	0	0	0	14	0	0	4	0	7	3	0	0	0
467	0	1	1	0	0	0	0	4	0	0	2	0	0	0	0	0	0
468	2	2	5	3	2	0	0	0	1	0	0	0	0	3	0	0	0
469	0	0	1	0	0	1	0	45	0	0	0	0	2	0	2	0	0
470	5	2	2	3	0	0	2	87	2	0	6	0	15	5	3	0	7
471	2	0	1	1	0	0	0	22	0	0	5	0	4	1	1	0	3
472	0	0	1	0	0	0	1	4	0	0	1	0	0	0	0	0	0
473	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
474	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	1	1
478	0	0	0	0	0	1	0	16	0	0	0	0	2	0	0	0	0
479	1	1	1	0	0	0	0	10	0	0	0	0	1	0	0	0	2
480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	1	2	17	3	0	1	2	12	3	0	0	0	11	10	0	0	1
484	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
485	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1
486	0	0	4	6	0	0	0	8	2	0	58	0	14	8	0	0	0
487	0	0	4	8	0	0	2	12	0	0	0	0	22	4	0	0	2
488	0	0	10	1	0	0	6	15	1	0	2	4	1	0	0	0	0
489	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0
490	0	0	2	0	0	0	2	4	0	0	0	0	0	0	0	0	0
491	0	0	1	0	0	1	0	19	0	0	2	0	4	2	0	0	1
492	0	0	1	0	0	0	2	13	0	0	1	0	0	0	0	0	0
493	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
494	0	0	8	1	0	2	0	2	0	2	2	0	11	1	2	0	0
495	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
496	1	0	1	1	0	0	0	15	0	0	0	0	1	1	0	0	0
497	0	3	58	5	1	1	1	6	4	0	4	4	8	17	0	1	7
498	0	2	6	1	0	0	1	21	3	1	2	0	1	2	1	0	0
499	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1
500	0	1	5	0	0	0	1	4	0	0	0	1	1	0	0	1	1
501	4	0	21	7	1	1	4	13	3	1	1	0	6	30	4	0	4
502	0	0	16	5	0	0	2	22	2	0	9	4	4	0	2	0	2
503	0	0	20	4	0	0	2	0	2	0	0	3	17	26	1	0	1
504	0	1	2	0	0	0	1	5	0	0	1	0	1	0	4	3	2
505	0	0	5	0	0	0	0	1	0	0	0	1	2	0	0	0	1
506	0	1	14	1	0	0	4	18	0	0	2	0	1	1	3	1	5
507	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1
508	0	0	14	0	0	0	0	13	0	0	4	0	0	5	2	0	2
509	0	2	14	5	0	2	2	22	5	0	0	2	6	14	3	0	3
510	9	4	26	16	1	1	1	34	6	2	9	1	72	50	11	0	2
511	1	0	4	3	0	0	2	2	0	0	0	2	13	9	0	0	0
512	1	6	11	1	0	0	0	19	0	0	2	2	5	1	1	0	3
513	4	1	1	1	0	1	1	11	2	0	0	0	15	7	6	0	3
514	0	0	3	0	0	0	0	14	0	0	0	0	0	0	0	0	0
515	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	1	1
516	0	2	3	0	0	0	0	4	0	0	0	0	0	0	0	0	1
517	0	7	14	7	0	0	1	23	0	0	7	0	12	3	2	0	2
518	0	0	11	1	0	0	0	7	0	0	1	0	6	0	6	0	2
519	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
520	0	0	0	0	0	0	0	7	0	0	1	0	4	0	1	0	0
521	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	2	2	1	2	0	0	0	11	0	0	0	0	8	2	0	0	1
524	0	0	0	0	0	0	0	8	1	1	0	0	0	1	0	0	1
525	0	1	0	2	0	0	0	5	3	0	2	0	4	11	0	1	2
526	4	0	2	1	0	0	0	35	0	0	1	0	3	0	3	0	3
527	0	0	1	0	0	0	0	14	1	0	1	0	1	2	2	0	0
528	1	0	0	0	0	5	2	3	0	0	6	2	0	1	11	0	1
529	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
530	1	1	2	0	0	0	4	18	0	0	0	0	3	1	0	0	0
531	1	4	21	3	0	0	0	23	0	0	0	0	1	0	4	0	1
532	0	2	0	0	0	0	0	11	0	0	0	1	3	2	1	0	1
533	0	4	2	0	0	0	0	19	0	4	2	0	17	0	10	2	4
534	1	2	32	3	0	0	6	23	2	2	19	0	25	6	3	0	2
535	3	1	0	3	2	0	0	51	0	0	1	0	6	9	4	0	1
536	0	2	2	0	1	0	0	2	0	0	3	0	3	3	0	0	0
537	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
538	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
539	0	0	0	1	0	0	2	60	0	0	8	0	1	0	1	0	0
540	3	5	8	0	0	0	1	4	0	0	0	0	2	4	3	1	2
541	0	3	6	0	0	0	0	9	0	1	2	0	0	0	0	0	1
542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	2	2	32	1	0	0	5	6	7	2	1	1	8	11	2	0	2
544	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
545	3	2	12	0	0	0	0	4	0	0	4	1	0	1	0	0	0
546	1	0	4	0	0	0	0	14	0	0	0	0	1	0	1	0	2
547	0	0	8	0	0	2	1	0	1	2	1	0	1	3	0	0	0
548	0	0	0	0	0	0	0	14	0	0	0	0	0	5	0	0	0
549	2	0	1	2	0	0	2	4	3	0	0	0	3	5	2	0	0
550	1	0	2	0	0	0	0	11	0	0	1	5	0	0	1	0	3
551	1	1	0	0	0	0	0	40	0	1	1	0	9	0	1	0	4
552	3	2	3	3	0	0	0	59	4	0	4	0	17	9	3	0	1
553	0	5	8	0	0	0	2	8	0	0	2	2	0	1	4	0	5
554	1	3	6	0	0	0	1	17	0	0	3	0	2	1	0	0	0
555	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
556	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
557	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
558	1	0	19	2	0	0	0	72	0	0	2	1	121	0	0	1	0
559	0	0	3	1	0	0	0	21	0	0	0	1	36	0	0	1	0
560	0	0	1	0	0	1	0	1	0	0	1	0	11	0	0	2	2
561	2	0	45	17	2	0	2	6	9	0	2	0	51	13	11	0	0
562	0	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0
563	0	1	2	0	0	0	0	6	0	0	1	0	8	1	1	0	2
564	17	1	4	0	0	1	0	34	0	0	18	0	7	1	0	0	1
565	1	10	26	2	0	0	3	26	1	0	7	1	2	2	5	0	4
566	0	0	0	0	0	0	1	23	0	1	0	0	2	0	1	0	1
567	0	0	23	1	0	0	3	3	1	1	27	0	1	2	0	2	3
568	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	1
569	0	10	6	4	0	0	0	38	0	0	0	0	0	1	0	0	0
570	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0
571	0	1	2	0	0	0	0	3	0	0	7	0	2	0	0	0	1
572	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
573	1	0	4	1	0	0	3	49	0	0	2	0	2	0	2	1	2
574	0	7	9	0	0	0	0	9	3	0	1	0	1	1	0	0	5
575	0	0	2	0	0	0	4	16	2	0	0	0	1	0	0	0	1
576	0	0	3	0	0	0	0	31	0	0	0	0	1	0	0	2	1
577	0	1	13	0	0	0	0	2	0	0	0	0	0	0	0	4	2
578	0	0	2	1	0	0	1	16	0	0	0	0	0	3	0	0	3
579	2	3	17	0	0	0	0	3	0	0	3	1	1	2	0	0	2
580	0	0	2	2	0	0	2	10	0	0	0	0	2	0	2	0	1
581	1	1	1	0	0	0	0	9	0	0	0	0	0	1	2	0	0
582	2	3	3	4	0	3	0	5	0	0	10	0	12	6	4	1	0
583	0	0	4	0	0	0	0	4	0	0	0	0	26	0	0	0	0
584	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
585	0	0	0	0	0	0	6	3	0	0	0	0	0	1	0	0	0
586	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
587	0	1	0	0	0	0	0	6	0	0	0	0	1	3	0	0	0
588	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
589	0	0	1	0	0	0	0	7	0	0	1	0	2	0	0	0	0
590	1	0	7	2	0	3	0	39	0	0	0	4	1	0	0	0	3
591	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
593	0	0	1	1	0	0	4	15	0	0	0	0	1	0	1	0	0
594	1	1	0	0	1	0	0	4	0	0	2	1	0	0	0	0	0
595	4	0	6	1	0	0	0	7	0	0	1	0	1	0	0	0	0
596	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
597	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	0	0
598	0	0	6	0	0	0	0	0	0	0	3	1	0	0	0	0	1
599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0
601	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0
602	0	26	34	10	0	0	7	56	1	2	12	0	17	1	3	8	19
603	0	1	2	0	0	0	0	9	0	0	0	1	0	1	1	0	0
604	0	3	18	0	0	3	0	6	1	0	3	0	2	6	1	0	0
605	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
606	0	0	0	0	0	0	0	8	0	0	0	0	2	0	1	0	2
607	0	2	2	2	0	0	0	19	0	0	11	0	4	7	2	0	0
608	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
609	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
610	0	0	0	0	0	0	1	0	0	0	1	0	0	0	6	0	0
611	0	0	0	0	0	0	0	15	0	0	1	0	3	2	0	0	0
612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	1	1	2	0	0	0	1	1	1	0	0	0	7	5	0	0	1
614	0	0	2	2	2	0	1	5	0	0	0	0	5	5	3	0	0
615	0	0	0	0	0	1	0	11	0	0	2	0	0	0	0	0	0
616	0	0	0	0	0	0	1	11	1	0	1	0	1	1	0	1	0
617	4	0	0	0	1	0	0	11	0	1	1	0	0	2	1	1	4
618	1	2	2	1	0	0	0	4	0	0	0	0	1	0	1	0	1
619	6	2	9	1	0	6	0	8	2	6	5	0	18	18	9	0	2
620	0	0	0	1	0	0	0	39	1	0	0	0	0	1	1	0	0
621	0	0	6	0	0	0	0	4	2	0	0	0	0	0	0	0	0
622	0	0	3	0	0	0	6	6	0	0	0	0	0	0	0	1	2
623	0	0	1	1	0	0	0	0	0	2	0	2	0	0	0	2	7
624	1	10	8	5	0	0	0	0	0	0	2	0	0	0	0	3	20
625	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	3
626	0	0	1	0	0	0	1	25	0	0	1	0	3	1	0	0	0
627	0	0	0	0	0	0	0	7	0	0	0	0	2	2	0	0	0
628	0	0	2	0	0	0	0	6	0	0	0	0	4	8	0	0	3
629	0	0	0	0	0	4	1	7	1	0	0	0	0	0	3	1	0
630	0	0	0	0	0	0	0	16	0	0	0	0	3	2	0	0	3
631	0	0	0	0	0	0	0	6	0	0	2	0	1	0	2	0	1
632	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1
633	1	0	0	0	0	0	2	8	0	1	2	0	1	0	0	0	1
634	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
635	0	0	1	0	0	0	0	19	0	0	1	0	2	0	0	1	1
636	1	0	0	1	0	0	0	16	0	1	2	0	4	0	0	0	3
637	0	1	1	1	0	0	1	43	1	2	1	0	2	9	1	1	3
638	1	4	10	1	0	0	4	84	1	1	1	0	35	4	5	4	3
639	0	1	2	3	0	0	1	3	2	0	0	0	14	5	2	2	2
640	0	1	0	0	0	0	0	7	0	0	1	0	1	1	0	0	2
641	1	5	9	9	0	1	1	18	4	1	0	0	12	23	6	1	1
642	0	1	13	0	1	1	2	11	1	0	2	0	4	3	1	0	3
643	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
644	1	2	12	0	0	1	1	9	1	0	1	0	2	2	0	0	12
645	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
646	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	2
647	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
648	0	1	7	0	0	1	0	0	0	0	1	0	0	1	0	0	2
649	1	6	17	1	0	0	2	28	0	1	2	0	23	7	3	0	4
650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651	0	0	5	0	1	0	0	24	0	0	0	1	58	0	0	1	1
652	2	4	4	7	0	0	2	66	5	1	2	0	16	17	4	3	4
653	3	0	1	0	0	0	1	28	0	0	0	0	0	0	3	0	2
654	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1
655	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
656	1	2	5	1	0	0	0	7	0	1	2	0	2	1	1	0	1
657	2	1	5	0	0	0	0	3	0	0	0	1	0	0	0	0	0
658	0	1	1	0	0	1	0	12	0	0	2	0	1	4	1	0	1
659	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
660	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0
661	0	1	2	2	0	0	3	3	0	0	1	0	0	0	4	0	0
662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
663	1	1	4	0	0	2	0	22	0	0	0	0	5	0	2	0	3
664	1	1	1	0	0	0	0	4	1	0	0	0	0	1	0	0	1
665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
666	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0
667	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0
668	0	0	4	0	0	0	0	4	0	0	1	2	1	0	0	0	0
669	2	6	11	1	0	0	3	7	1	0	1	2	2	13	4	0	0
670	2	0	2	0	0	0	0	23	0	0	1	0	2	1	0	2	0
671	4	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
672	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
673	0	1	3	0	0	0	1	11	2	2	0	0	16	2	5	1	5
674	1	0	0	0	0	0	4	50	0	0	1	0	1	2	2	0	0
675	0	2	11	0	2	1	0	5	1	6	0	0	2	3	0	0	4
676	1	0	1	0	0	0	1	1	1	0	0	0	4	2	0	0	1
677	1	2	2	2	0	0	0	20	0	0	2	0	7	5	1	0	0
678	0	10	27	2	1	1	3	22	5	0	2	0	7	6	2	0	3
679	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
680	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
681	1	3	7	0	0	1	2	2	3	2	4	1	5	7	0	0	1
682	0	0	0	1	0	0	1	7	0	10	0	0	2	3	0	0	2
683	1	0	5	2	0	0	3	8	2	1	0	1	21	25	0	0	0
684	40	4	2	0	0	0	0	16	0	2	14	0	8	0	1	0	2
685	1	0	25	3	0	1	2	10	1	0	2	1	4	0	4	0	0
686	1	0	4	0	0	0	0	18	1	0	6	1	0	1	12	0	0
687	1	0	1	0	0	0	0	12	1	0	1	0	0	0	0	0	0
688	0	1	1	0	0	0	0	11	0	1	0	1	5	1	1	0	0
689	0	1	3	0	0	0	1	18	0	0	0	0	2	0	1	0	0
690	0	3	1	1	0	0	0	5	0	0	2	1	1	0	1	0	0
691	0	0	2	0	0	0	4	26	0	0	0	0	7	0	3	2	0
692	0	3	7	0	0	0	1	22	0	3	2	0	6	1	2	1	4
693	2	1	2	0	0	0	0	10	0	0	0	0	1	0	4	1	2
694	0	0	0	2	0	2	0	0	0	0	0	1	1	3	0	0	0
695	1	0	8	0	0	0	2	16	1	0	1	1	1	1	0	0	0
696	0	2	0	0	0	0	0	3	0	0	0	0	2	1	0	0	0
697	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
698	0	1	10	0	0	0	0	7	0	0	0	0	0	0	0	0	1
699	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	1
700	0	2	8	0	0	1	0	7	0	0	0	1	2	3	1	0	0
701	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0
702	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
703	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
704	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0
705	1	0	0	0	0	0	0	17	0	1	0	0	7	6	2	1	0
706	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
707	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
708	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
709	2	0	5	0	0	1	0	13	1	0	0	0	0	7	2	0	0
710	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	1	1
711	1	0	1	0	0	1	0	16	2	0	0	1	3	10	1	0	0
712	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0
713	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
714	0	0	1	1	0	1	0	5	0	0	1	0	2	0	2	0	0
715	0	1	0	2	0	0	0	7	1	0	1	0	5	4	0	0	0
716	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0
717	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
718	0	2	4	0	0	0	0	2	0	1	0	0	0	0	0	0	1
719	0	3	2	0	0	0	1	0	4	0	0	0	0	6	0	0	1
720	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0
721	0	0	3	0	0	1	18	12	0	5	2	0	9	0	2	0	3
722	0	0	0	0	0	0	0	5	1	0	0	0	1	1	0	1	3
723	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
724	0	3	16	0	0	2	3	29	3	0	3	1	0	10	0	0	0
725	18	5	10	2	0	0	0	25	1	1	1	0	3	3	3	0	0
726	0	2	5	0	0	1	1	18	0	0	5	0	3	1	1	0	0
727	1	1	7	0	0	2	0	12	0	0	2	2	1	0	0	0	0
728	1	5	7	0	0	0	1	9	0	0	1	0	3	1	0	0	0
729	0	1	0	2	0	0	0	5	0	0	0	0	0	0	1	0	0
730	0	0	0	0	0	1	0	0	0	0	5	0	0	2	13	0	0
731	0	2	1	0	0	0	0	7	0	0	0	1	0	0	0	0	0
732	1	1	5	0	0	0	0	11	0	0	4	0	0	0	0	0	0
733	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
734	1	0	8	0	0	3	0	16	0	2	1	2	0	0	2	0	1
735	1	1	0	1	0	0	0	10	0	0	1	0	1	0	1	1	1
736	0	2	1	0	1	0	0	7	0	4	1	0	2	0	1	0	2
737	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0
738	2	0	1	1	2	1	1	25	1	14	3	0	5	4	1	0	2
739	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0
740	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0
741	0	0	1	0	0	3	5	13	0	4	0	0	0	0	0	0	3
742	0	2	24	0	0	3	0	1	2	1	1	0	1	1	0	0	1
743	0	4	5	1	1	0	5	6	0	0	2	0	3	5	1	1	1
744	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
745	0	4	12	0	0	0	0	2	0	0	2	0	0	2	0	0	4
746	0	0	2	0	0	0	0	1	0	0	4	0	0	0	0	0	0
747	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
748	0	2	4	0	0	1	2	15	0	0	0	0	0	1	5	1	2
749	0	1	9	1	1	0	0	15	0	0	0	5	0	0	2	0	0
750	0	1	11	0	0	0	0	1	0	0	5	3	3	0	0	0	0
751	0	0	1	1	1	0	0	18	0	0	0	0	0	0	1	0	1
752	0	0	1	0	0	0	0	7	0	0	1	0	0	1	6	0	0
753	3	8	6	3	0	0	4	83	0	0	5	0	10	10	7	0	3
754	0	0	37	0	0	2	0	7	0	0	2	2	0	1	0	0	3
755	0	0	20	0	0	0	0	0	0	2	2	4	0	1	0	0	1
756	0	0	9	0	0	0	0	2	0	0	3	0	0	0	0	0	2
757	1	2	3	0	0	1	0	14	0	0	2	0	0	0	1	0	1
758	2	3	5	2	0	4	1	23	0	1	0	0	4	1	1	0	6
759	1	0	3	3	0	0	0	7	0	0	0	1	1	2	0	0	0
760	1	0	1	0	0	0	1	8	0	0	0	0	1	0	0	1	1
761	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
762	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
763	1	0	2	4	0	0	0	13	2	0	0	0	0	1	0	0	0
764	0	1	5	1	0	0	0	3	2	0	1	0	5	1	0	0	1
765	0	0	2	3	0	0	1	6	4	0	0	0	0	1	2	0	0
766	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
767	0	6	32	8	0	2	7	14	4	0	0	1	2	5	3	0	0
768	2	5	21	2	0	2	2	5	0	0	0	0	23	5	11	0	0
